stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1193,6566,"Meadowvale Rd at Ellesmere Rd",,43.792656,-79.163736,,,,,,1
1194,1988,"The Donway West at Duncairn Rd North Side",,43.739947,-79.346237,,,,,,1
1196,8945,"Yonge Blvd at Harley Ave",,43.738241,-79.412040,,,,,,1
1197,5453,"Leslie St at Lawrence Ave East North Side",,43.735046,-79.355901,,,,,,1
1198,5310,"Lawrence Ave East at Port Union Rd",,43.779434,-79.136915,,,,,,1
1199,13345,"4242 Dundas St West - Kingsway Mills Plaza",,43.659653,-79.513305,,,,,,1
1200,8929,"Woodbine Ave at Plains Rd",,43.698422,-79.318408,,,,,,1
1201,12004,"Hilda Ave at Steeles Ave West",,43.795595,-79.429004,,,,,,1
1202,9608,"Grangeway Ave at Progress Ave South Side",,43.775976,-79.250532,,,,,,1
1203,9612,"1148 Bellamy Rd North",,43.778161,-79.243197,,,,,,1
1205,2880,"McNicoll Ave at Brahms Ave",,43.799614,-79.360212,,,,,,2
1206,2344,"Eglinton Ave West at The East Mall",,43.672032,-79.571143,,,,,,1
1207,7194,"Sheppard Ave East at Idagrove Gate",,43.807169,-79.175765,,,,,,1
1208,3266,"Albion Rd at Highway 27",,43.744355,-79.607358,,,,,,1
1209,13680,"Dynamic Dr at Turbina Ave North Side",,43.827116,-79.251922,,,,,,1
1211,3074,"Queen St East at Sumach St",,43.656918,-79.358807,,,,,,1
1212,13447,"Kipling Ave at Mattice Rd",,43.647035,-79.537770,,,,,,1
1214,4899,"Coxwell Ave at O'Connor Dr",,43.697645,-79.329298,,,,,,1
1215,8963,"Yonge St at William Carson Cres",,43.747206,-79.407246,,,,,,1
1216,495,"Bloor St West at Bedford Rd",,43.667897,-79.397560,,,,,,1
1217,1656,"Wilson Ave at Dufferin St West Side",,43.732143,-79.459421,,,,,,1
1218,6425,"Huntingwood Dr at Belgreen Ave East Side",,43.795520,-79.290217,,,,,,1
1219,3206,"Wright Ave at Jane St West Side",,43.700766,-79.503809,,,,,,1
1220,9404,"Evans Ave at Cremorne Ave",,43.620658,-79.501613,,,,,,1
1221,5585,"Markham Rd at Tuxedo Crt",,43.779440,-79.232752,,,,,,1
1222,1795,"Coxwell Ave at Queen St East",,43.666692,-79.316748,,,,,,1
1223,8696,"Weston Rd at Black Creek Dr North Side",,43.683549,-79.481081,,,,,,1
1224,12193,"The Pond Rd at Ian MacDonald Blvd West Side",,43.770630,-79.499806,,,,,,1
1225,1828,"Cummer Ave at Yonge St East Side",,43.787115,-79.416628,,,,,,1
1226,6803,"Queen St East at Elmer Ave",,43.669336,-79.303443,,,,,,1
1227,4345,"Kipling Ave at North Heights Rd North Side",,43.665270,-79.545439,,,,,,1
1228,7932,"Lawson Rd at Meadowvale Rd West Side",,43.785289,-79.161088,,,,,,1
1229,14249,"Warden Ave at Major Mackenzie Dr East South Side",,43.891406,-79.343171,,,,,,2
1230,8429,"Victoria Park Ave at Amsterdam Ave South Side",,43.714867,-79.298659,,,,,,2
1231,6470,"Island Rd at East Ave",,43.797941,-79.139236,,,,,,2
1232,11597,"Centenary Hospital Loop at Neilson Rd",,43.781230,-79.204142,,,,,,1
1233,6008,"Progress Ave at Opposite Roadway to Centennial College",,43.783468,-79.231974,,,,,,1
1235,3272,"Albion Rd at Highway 27 East Side",,43.743938,-79.606313,,,,,,1
1236,4612,"Spadina Rd at Kilbarry Rd",,43.692606,-79.414257,,,,,,1
1237,5023,"Dundas St West at Prince Edward Dr North",,43.660474,-79.510565,,,,,,2
1238,1689,"Ansford Ave at Faywood Blvd",,43.735741,-79.446837,,,,,,1
1240,9263,"5010 Steeles Ave West",,43.759485,-79.593025,,,,,,1
1241,2756,"Kennedy Rd at Kenmark Blvd",,43.729953,-79.266880,,,,,,1
1242,1154,"Howard Park Ave at Roncesvalles Ave",,43.651426,-79.451175,,,,,,2
1243,5173,"Lake Shore Blvd West at Burlington St",,43.617151,-79.487284,,,,,,1
1244,5334,"Lawrence Ave West at Apex Rd",,43.713417,-79.458406,,,,,,1
1245,7673,"441 Ellesmere Rd",,43.761781,-79.297639,,,,,,1
1246,3815,"Islington Ave at Monogram Pl",,43.704780,-79.550106,,,,,,2
1248,7151,"Sheppard Ave East at Bayview Ave - Bayview Station",,43.766885,-79.387704,,,,,,1
1249,704,"Caledonia Rd at Bowie Ave",,43.695042,-79.462882,,,,,,1
1250,8560,"Warden Ave at Ellesmere Rd",,43.760997,-79.300528,,,,,,1
1252,3687,"Greenwood Ave at Torbrick Rd South Side",,43.675882,-79.330173,,,,,,1
1253,11053,"Lundy Ave at Warren Cres",,43.662607,-79.502697,,,,,,2
1254,8286,"Steeles Ave West at Jane St West Side",,43.775471,-79.522085,,,,,,1
1256,13681,"145 Dynamic Dr",,43.828039,-79.252357,,,,,,1
1258,5347,"Lawrence Ave West at Brookview Dr",,43.717875,-79.435260,,,,,,1
1259,5849,"Newgale Gate at Finchdene Sq",,43.818861,-79.237676,,,,,,1
1260,3885,"Jane St at Eddystone Ave",,43.749223,-79.515798,,,,,,1
1261,734,"Caledonia Rd at Norman Ave",,43.677844,-79.455867,,,,,,1
1262,7219,"Sheppard Ave East at Morningside Ave",,43.801751,-79.200009,,,,,,1
1263,4471,"Markham Rd at Sheppard Ave East",,43.793604,-79.238418,,,,,,1
1264,2560,"Finch Ave East at Tiffield Rd",,43.811034,-79.252622,,,,,,1
1265,4649,"Symington Ave at Bloor St West",,43.657415,-79.447871,,,,,,1
1266,11556,"430 Tapscott Rd",,43.809065,-79.234990,,,,,,1
1267,6927,"Ranee Ave at Ameer Ave",,43.725147,-79.439662,,,,,,1
1268,9244,"Shorncliffe Ave at Lockport Ave",,43.627616,-79.542736,,,,,,1
1269,441,"Birchmount Rd at Sanwood Blvd",,43.816133,-79.314333,,,,,,1
1270,9790,"Wicksteed Ave at Leslie St",,43.712944,-79.350412,,,,,,1
1271,10528,"Ellesmere Rd at Highland Creek Park",,43.788976,-79.178809,,,,,,1
1272,8003,"Old Kingston Rd at Morrish Rd",,43.783097,-79.170854,,,,,,1
1273,3805,"Islington Ave at Judson St",,43.613907,-79.508663,,,,,,1
1274,4978,"Dixon Rd at Celestine Dr",,43.693580,-79.562351,,,,,,1
1275,621,"Brimley Rd at Britwell Ave",,43.756125,-79.256188,,,,,,2
1277,5650,"Martin Grove Rd at Tollington Rd",,43.686679,-79.568780,,,,,,1
1278,5230,"Lawrence Ave East at Barrymore Rd",,43.754454,-79.251333,,,,,,1
1279,306,"Bayview Ave at McKee Ave",,43.777900,-79.390444,,,,,,1
1281,850,"595 Commissioners St",,43.655801,-79.327775,,,,,,1
1282,2564,"Finch Ave East at Trudy Rd East Side",,43.790826,-79.362960,,,,,,1
1283,12162,"Ellis Ave at Lake Shore Blvd West",,43.636779,-79.465781,,,,,,1
1284,3170,"Westlake Ave at Lumsden Ave",,43.694512,-79.308371,,,,,,1
1285,8480,"Victoria Park Ave at McNicoll Ave",,43.803897,-79.336067,,,,,,1
1286,11621,"Millwood Rd at Randolph Rd",,43.703118,-79.363458,,,,,,1
1287,2046,"Dufferin St at Ramsden Rd South Side",,43.695717,-79.450479,,,,,,1
1288,13434,"Christie St at Barton Ave",,43.666475,-79.419496,,,,,,1
1291,3258,"York Mills Rd at Fenn Ave",,43.747131,-79.388881,,,,,,1
1292,2977,"46 Overlea Blvd",,43.706973,-79.346270,,,,,,1
1293,2217,"The East Mall at Rathburn Rd",,43.655161,-79.564454,,,,,,1
1295,4591,"Sheppard Ave East at Progress Ave",,43.794491,-79.235159,,,,,,1
1296,2115,"Dundas St East at Broadview Ave",,43.662249,-79.351814,,,,,,2
1298,239,"Bay St at College St",,43.660921,-79.386005,,,,,,1
1299,11157,"95 Commander Blvd",,43.793527,-79.266658,,,,,,2
1300,5663,"McCowan Rd at Brimorton Dr",,43.765254,-79.248748,,,,,,1
1301,11789,"The Queensway at Ellis Ave West Side",,43.637819,-79.466978,,,,,,1
1302,3406,"Chaplin Cres at Avenue Rd East Side",,43.698503,-79.405551,,,,,,1
1303,12352,"501 Consumers Rd",,43.770613,-79.327515,,,,,,1
1304,2065,"Dufferin St at Rowan Ave",,43.692029,-79.448632,,,,,,1
1305,102,"Bathurst St at Caribou Rd",,43.717530,-79.429252,,,,,,1
1306,7495,"Arrow Rd at Deerhide Cres (South)",,43.747641,-79.530249,,,,,,1
1307,3979,"Keele St at Donald Ave",,43.684989,-79.472930,,,,,,1
1308,9303,"Attwell Dr at Farnboro Rd",,43.691339,-79.587417,,,,,,1
1309,8085,"Sentinel Rd at Grandravine Dr",,43.751718,-79.495975,,,,,,1
1310,7566,"Brookbanks Dr at Valley Woods Rd",,43.752164,-79.331971,,,,,,1
1311,1195,"Jones Ave at Shudell Ave",,43.675036,-79.337976,,,,,,1
1312,5640,"Martin Grove Rd at Richgrove Dr",,43.676926,-79.564426,,,,,,1
1314,4628,"St Clair Ave East at North Woodrow Blvd",,43.715113,-79.266834,,,,,,2
1315,3675,"Greenwood Ave at Felstead Ave",,43.677719,-79.330707,,,,,,1
1316,8578,"Warden Ave at Ionson Blvd",,43.690728,-79.272214,,,,,,1
1317,5294,"Lawrence Ave East at Midland Ave East Side",,43.751579,-79.264207,,,,,,1
1318,5576,"Markham Rd at Painted Post Dr",,43.767395,-79.228128,,,,,,1
1319,10542,"Warden Ave at Enterprise Blvd",,43.848285,-79.331592,,,,,,1
1320,6036,"Rogers Rd at Oakwood Ave West Side",,43.687044,-79.439442,,,,,,1
1321,3768,"Islington Ave at Bergamot Ave",,43.717119,-79.556195,,,,,,1
1322,7391,"Van Horne Ave at Kingslake Rd",,43.786639,-79.345567,,,,,,1
1323,5253,"2216 Lawrence Ave East",,43.748715,-79.279522,,,,,,1
1324,4507,"Old Weston Rd at Lavender Rd",,43.680671,-79.466636,,,,,,1
1325,2022,"Dufferin St at Brandon Ave",,43.670324,-79.439719,,,,,,1
1326,1617,"Village Gate at Steeles Ave West",,43.792558,-79.440731,,,,,,1
1327,4780,"Avenue Rd at Glengrove Ave West",,43.717016,-79.413660,,,,,,1
1328,8027,"Parkwoods Village Dr at Combermere Dr",,43.758032,-79.319424,,,,,,1
1329,910,"Danforth Ave at Sibley Ave",,43.690091,-79.292815,,,,,,1
1330,8234,"Steeles Ave East at Pharmacy Ave",,43.816625,-79.336828,,,,,,1
1331,5190,"Lake Shore Blvd West at Louisa St",,43.619048,-79.486446,,,,,,1
1332,2071,"Dufferin St at Liberty St",,43.636946,-79.426505,,,,,,1
1333,14328,"Albion Rd at Todd Brook Dr East Side",,43.738097,-79.571253,,,,,,1
1334,14329,"741 Ellesmere Rd at Mondeo Dr",,43.764459,-79.287449,,,,,,1
1335,14331,"Park Lawn Rd at Lorne Ave",,43.630729,-79.490963,,,,,,1
1336,14334,"St Clair Ave West at Vaughan Rd West Side",,43.682656,-79.420844,,,,,,1
1337,14335,"St Clair Ave West at Vaughan Rd East Side",,43.682875,-79.419348,,,,,,1
1338,14336,"St Clair Ave West at Bathurst St East Side",,43.683213,-79.417671,,,,,,1
1339,14337,"St Clair Ave West at Bathurst St West Side",,43.683061,-79.418852,,,,,,1
1341,14339,"Markham Rd at Bur Oak Ave - Mount Joy GO Station",,43.900026,-79.265771,,,,,,1
1342,14341,"Dupont St at Howland Ave",,43.673765,-79.411699,,,,,,1
1343,14343,"St Clair Ave West at Tweedsmuir Ave",,43.684084,-79.413336,,,,,,1
1344,14344,"St Clair Ave West at Spadina Rd East Side",,43.684699,-79.410569,,,,,,2
1345,14345,"St Clair Ave West at Yonge St West Side",,43.688014,-79.394607,,,,,,2
1347,9075,"York Mills Rd at Laurentide Dr",,43.757636,-79.338064,,,,,,1
1348,6219,"Albion Rd at Bankfield Dr",,43.730649,-79.554146,,,,,,1
1349,11781,"Parkside Dr at Indian Valley Cres South Side",,43.650881,-79.458497,,,,,,1
1350,3057,"Queen St East at Leslie St",,43.663330,-79.330109,,,,,,1
1351,14271,"Victoria Park Ave at Rowena Dr",,43.751403,-79.312873,,,,,,1
1352,2311,"Eglinton Ave East at Sloane Ave",,43.726134,-79.313172,,,,,,1
1353,8668,"The West Mall at Bloor St West",,43.635740,-79.562491,,,,,,1
1354,13446,"Islington Ave at Bering Ave",,43.639459,-79.521343,,,,,,1
1356,1752,"The Bridle Path at Suncrest Dr",,43.726432,-79.360313,,,,,,1
1357,1037,"Eglinton Ave East at Midland Ave",,43.734195,-79.259166,,,,,,1
1358,747,"Caledonia Rd at Summit Ave",,43.686657,-79.459454,,,,,,2
1359,11840,"Kingston Rd at Blantyre Ave",,43.681329,-79.281449,,,,,,1
1360,123,"Bathurst St at Antibes Dr",,43.781233,-79.445042,,,,,,1
1361,2107,"Dufferin St at Wilson Ave South Side",,43.731126,-79.458778,,,,,,1
1362,3923,"Jane St at Shoreham Dr",,43.768920,-79.520536,,,,,,1
1363,8296,"3600 Steeles Ave West",,43.772110,-79.538315,,,,,,1
1364,8961,"Yonge St at Broadway Ave",,43.709449,-79.398810,,,,,,1
1365,11,"Anglesey Blvd at Islington Ave",,43.664493,-79.531543,,,,,,1
1366,11099,"Brimorton Dr at Mid Pines Rd",,43.771113,-79.211966,,,,,,1
1367,14280,"The Queensway at Colborne Lodge Dr East Side",,43.639566,-79.458635,,,,,,1
1368,4209,"Kingston Rd at Blantyre Ave",,43.681534,-79.281335,,,,,,1
1369,8345,"44 Thorncliffe Park Dr",,43.702448,-79.342715,,,,,,1
1371,6337,"Crescent Rd at South Dr (West)",,43.678533,-79.382497,,,,,,1
1374,4614,"Spadina Rd at Lonsdale Rd",,43.688713,-79.412799,,,,,,1
1375,7888,"Keele St at Glenlake Ave",,43.658146,-79.461353,,,,,,2
1377,8701,"3689 Weston Rd",,43.762893,-79.544763,,,,,,1
1378,6283,"Cactus Ave at Pleasant Ave",,43.789617,-79.433211,,,,,,1
1380,4052,"Keele St at Wycombe Rd",,43.742981,-79.486110,,,,,,1
1382,3522,"Dundas St West at Scarlett Rd",,43.665631,-79.499107,,,,,,2
1383,237,"Bay St at Charles St West",,43.668073,-79.388671,,,,,,1
1384,2761,"Kennedy Rd at Mewburn Ave",,43.707785,-79.258005,,,,,,1
1385,1616,"University Ave at Gerrard St West",,43.657630,-79.389768,,,,,,1
1386,9096,"Whitehorse Rd at Steeprock Dr",,43.758263,-79.472177,,,,,,1
1387,7580,"Carlingview Dr at Fasken Dr South Side",,43.691115,-79.597649,,,,,,1
1388,2999,"Pape Ave at Mortimer Ave",,43.685674,-79.347319,,,,,,1
1389,8661,"244 The West Mall",,43.631997,-79.560393,,,,,,2
1390,5626,"Martin Grove Rd at Longbourne Dr",,43.680944,-79.566235,,,,,,1
1391,389,"Birchmount Rd at Carncastle Gate",,43.777111,-79.296393,,,,,,1
1392,5107,"Gary Dr at Wendell Ave",,43.709789,-79.524233,,,,,,1
1393,2070,"Dufferin St at Lawrence Ave West",,43.714241,-79.454916,,,,,,1
1394,64,"Avenue Rd at Edmund Ave",,43.682605,-79.399936,,,,,,1
1395,6395,"Foxwell St at Jane St West Side",,43.671537,-79.494259,,,,,,2
1396,2076,"Dufferin St at Orfus Rd",,43.720554,-79.456276,,,,,,1
1397,6190,"The Westway at Islington Ave",,43.688461,-79.543101,,,,,,1
1399,7084,"Scarlett Rd at Edenbridge Dr North Side",,43.681165,-79.508941,,,,,,2
1400,5384,"Lawrence Ave West at Kimbark Blvd",,43.721572,-79.418480,,,,,,1
1401,6888,"The Queensway at Glendale Ave East Side - St Joseph's Health",,43.639168,-79.450773,,,,,,1
1402,9053,"Yonge St at St Clair Ave West - St Clair Station",,43.688281,-79.394275,,,,,,1
1403,2749,"Kennedy Rd at Craiglee Dr",,43.705838,-79.257183,,,,,,1
1404,3476,"Deauville Lane at St Dennis Dr",,43.718050,-79.331096,,,,,,1
1405,701,"Caledonia Rd at Bentworth Ave",,43.719375,-79.468437,,,,,,1
1406,6286,"Carlaw Ave at Commissioners St",,43.652706,-79.335714,,,,,,1
1407,2445,"Evans Ave at Horner Ave",,43.617136,-79.518641,,,,,,1
1408,7986,"Moore Ave at Brendan Rd",,43.695491,-79.378399,,,,,,2
1409,7688,"1299 Ellesmere Rd",,43.769344,-79.264176,,,,,,1
1410,581,"Bloor St West at Shaver Ave South East Side",,43.638962,-79.547422,,,,,,1
1411,1966,"Don Mills Rd at Premier Davis Blvd - Seneca College",,43.796264,-79.355054,,,,,,1
1414,3332,"Belfield Rd at City View Dr East Side",,43.699535,-79.585375,,,,,,1
1415,7255,"Sheppard Ave East at Warden Ave",,43.778938,-79.307608,,,,,,1
1416,2093,"Dufferin St at St Clair Ave West",,43.677768,-79.442907,,,,,,1
1417,967,"Donlands Ave at O'Connor Dr South Side",,43.694244,-79.343044,,,,,,1
1418,3678,"Greenwood Ave at Gerrard St East",,43.671002,-79.328133,,,,,,1
1419,2531,"Finch Ave East at Walkway to Huntingdale Blvd",,43.795052,-79.323292,,,,,,1
1420,3778,"Islington Ave at Dixon Rd",,43.697254,-79.546973,,,,,,1
1421,5870,"Oak St at Roadway to Piggott Mews",,43.708296,-79.530743,,,,,,1
1422,8570,"Warden Ave at Glen Springs Dr",,43.804670,-79.320349,,,,,,1
1423,9210,"Arleta Ave at Sheppard Ave West North Side",,43.741960,-79.501534,,,,,,1
1424,12138,"Warden Ave at Roper Rd (North Commuter Parking Lot)",,43.713879,-79.281661,,,,,,1
1425,8028,"Parkwoods Village Dr at Gailong Crt",,43.759388,-79.321096,,,,,,1
1426,3941,"Jane St at Wilson Ave South Side",,43.720429,-79.508641,,,,,,1
1428,12046,"Hilda Ave at Green Bush Rd",,43.794365,-79.428403,,,,,,1
1429,55,"Avenue Rd at Cottingham St South Side",,43.679979,-79.398865,,,,,,1
1430,4664,"Opposite 430 Tapscott Rd - Walkway to Tunmead Square",,43.809480,-79.234930,,,,,,1
1431,11596,"King St West at Queen St West",,43.638535,-79.445759,,,,,,2
1432,8181,"St Clair Ave West at Russell Hill Rd East Side",,43.685403,-79.407321,,,,,,2
1433,8767,"Weston Rd at Sheppard Ave West",,43.733887,-79.538420,,,,,,1
1434,10810,"1811 Albion Rd",,43.744939,-79.611856,,,,,,1
1436,1800,"Coxwell Ave at Gerrard St East",,43.675096,-79.320091,,,,,,1
1437,1221,"Lawrence Ave East at Cardinal Pl",,43.725917,-79.398686,,,,,,2
1439,2439,"Evans Ave at Eastwick Rd",,43.617617,-79.515524,,,,,,1
1440,3219,"Yonge St at Crescent Rd - Rosedale Station",,43.676823,-79.389380,,,,,,1
1441,1096,"Gerrard St East at Logan Ave",,43.666983,-79.345317,,,,,,2
1442,1032,"Eglinton Ave East at Falmouth Ave",,43.735453,-79.253308,,,,,,1
1443,968,"Donlands Ave at O'Connor Dr",,43.694547,-79.342941,,,,,,1
1444,9040,"Yonge St at Rosehill Ave",,43.686132,-79.393183,,,,,,1
1445,3845,"Islington Ave at Summitcrest Dr",,43.683125,-79.540290,,,,,,1
1446,5382,"Lawrence Ave West at Keele St",,43.709011,-79.477644,,,,,,1
1447,1108,"Gerrard St East at St Matthews Rd",,43.664927,-79.354890,,,,,,2
1448,8475,"Victoria Park Ave at Lawrence Ave East",,43.741755,-79.309523,,,,,,1
1449,9256,"Thirtieth St at Horner Ave",,43.604096,-79.533531,,,,,,1
1450,9511,"North Queen St at Atomic Ave",,43.622082,-79.542704,,,,,,1
1451,5828,"Mt Pleasant Rd at Lawrence Ave East",,43.726716,-79.396602,,,,,,1
1452,13344,"King St West at Sudbury St",,43.640853,-79.417479,,,,,,1
1453,1149,"Howard Park Ave at Dundas St West",,43.651965,-79.448329,,,,,,2
1454,6563,"McNicoll Ave at Middlefield Rd",,43.820586,-79.260854,,,,,,1
1457,3673,"Greenwood Ave at Dundas St East",,43.667455,-79.326459,,,,,,2
1459,11534,"Silverdale Cres at York Mills Rd South Side",,43.756605,-79.341245,,,,,,1
1460,1208,"Kennedy Rd at Malta St North Side",,43.704334,-79.256416,,,,,,1
1461,8315,"Steeles Ave West at Weston Rd",,43.770086,-79.546903,,,,,,1
1462,9656,"Opposite 185 Graydon Hall Dr",,43.764325,-79.342106,,,,,,1
1463,4984,"626 Dixon Rd",,43.690925,-79.574582,,,,,,1
1464,538,"Bloor St West at Manning Ave",,43.663979,-79.416138,,,,,,1
1465,11551,"Finchdene Sq at Pullman Crt",,43.820512,-79.237760,,,,,,1
1466,6650,"Parliament St at Gerrard St East",,43.662405,-79.367314,,,,,,1
1467,2739,"4359 Jane St",,43.764049,-79.519111,,,,,,1
1468,2173,"Dundas St West at McCaul St",,43.654219,-79.391552,,,,,,2
1469,6874,"The Queensway at Brawley Ave",,43.622221,-79.521619,,,,,,1
1471,11295,"Humberwood Blvd at Kingsplate Cres",,43.723814,-79.616068,,,,,,1
1472,9599,"Nugget Ave at Transfer Pl",,43.798094,-79.244177,,,,,,1
1473,7010,"Royal York Rd at Melrose St South Side",,43.619920,-79.500020,,,,,,1
1474,5916,"Oakwood Ave at St Clair Ave West",,43.679864,-79.435844,,,,,,1
1475,6778,"Prince Edward Dr South at Glenroy Ave",,43.643687,-79.503444,,,,,,1
1477,1683,"Albion Rd at Kipling Ave",,43.739768,-79.580072,,,,,,1
1478,5785,"Mortimer Ave at Knight St",,43.691012,-79.324160,,,,,,2
1479,10749,"Milner Ave at Markham Rd",,43.789771,-79.236769,,,,,,1
1481,1026,"Dupont St at Shaw St",,43.670664,-79.426478,,,,,,1
1482,7649,"Dufferin St at Dolomite Dr",,43.781047,-79.469990,,,,,,1
1483,2777,"Kingston Rd at Elmer Ave",,43.675820,-79.305884,,,,,,1
1484,10037,"3447 Kennedy Rd",,43.821059,-79.305678,,,,,,1
1485,5388,"Lawrence Ave West at Lorindale Ave",,43.724924,-79.403462,,,,,,1
1486,6694,"Pharmacy Ave at Dolphin Dr",,43.700196,-79.286863,,,,,,1
1487,397,"Birchmount Rd at Crouse Rd",,43.740666,-79.281944,,,,,,1
1488,3942,"Jane St at Woolner Ave",,43.671522,-79.493576,,,,,,1
1489,13376,"Washburn Way at Nahanni Ter South Side",,43.802358,-79.224717,,,,,,1
1490,4966,"Danforth Rd at Tansley Ave South Side",,43.746116,-79.244702,,,,,,1
1491,8428,"Victoria Park Ave at Altair Ave North Side",,43.784480,-79.327193,,,,,,1
1492,2436,"Evans Ave at The East Mall",,43.611724,-79.543977,,,,,,1
1493,3041,"Queen St East at Church St",,43.653269,-79.375520,,,,,,1
1494,9172,"Birchmount Rd at Riseborough Circt (North)",,43.826823,-79.317703,,,,,,1
1495,7887,"Keele St at Dundas St West South Side",,43.665088,-79.464501,,,,,,1
1496,8740,"Weston Rd at Lambton Ave",,43.684215,-79.483795,,,,,,1
1497,7447,"Weston Rd at York Ave",,43.685870,-79.487531,,,,,,1
1498,6797,"Pritchard Ave at Jane St",,43.669628,-79.492607,,,,,,2
1500,4719,"Wynford Dr at Concorde Pl West Side",,43.727267,-79.328478,,,,,,1
1502,2795,"Kingston Rd at Scarborough Rd",,43.680614,-79.287061,,,,,,1
1503,5116,"Hambly Ave at Williamson Rd",,43.673686,-79.298080,,,,,,2
1504,4913,"Coxwell Ave at Sammon Ave",,43.688879,-79.325993,,,,,,1
1505,4915,"Coxwell Ave at Springdale Blvd",,43.687416,-79.325385,,,,,,1
1506,2751,"Kennedy Rd at Danforth Rd",,43.714994,-79.261065,,,,,,1
1507,1265,"Maniza Rd at Gilley Rd",,43.735734,-79.464573,,,,,,1
1508,2119,"Dundas St East at Jarvis St",,43.657162,-79.374377,,,,,,2
1509,8960,"Yonge St at Briar Hill Ave",,43.713729,-79.399948,,,,,,1
1510,5552,"Markham Rd at Blakemanor Blvd",,43.750967,-79.222080,,,,,,1
1512,7797,"Grandravine Dr at Derrydown Rd",,43.753035,-79.491497,,,,,,1
1513,5325,"Lawrence Ave East at Underwriters Rd",,43.746625,-79.288269,,,,,,1
1514,4895,"Commissioners St at Logan Ave",,43.651420,-79.337972,,,,,,1
1515,6260,"Berry Rd at Minstrel Dr",,43.635106,-79.497939,,,,,,1
1516,5437,"Leslie St at Dexter Blvd South Side",,43.799373,-79.370328,,,,,,1
1517,8816,"Willowdale Ave at Otonabee Ave",,43.795867,-79.412905,,,,,,2
1518,604,"100 Bridgeland Ave",,43.726123,-79.461155,,,,,,1
1519,6847,"Queen St West at Ossington Ave",,43.644283,-79.418690,,,,,,1
